subscription_id,user_id,plan_type,status,start_date,end_date,monthly_price
466236ce-6a83-458a-a662-7b8537488cde,ba98038c-406e-4043-9fe4-85d94451831d,free_trial,expired,2024-07-02,2024-12-17,0.0
edaa12ad-deb2-4163-8d4d-0c51d370e211,b20a9bd4-7b41-4a09-8561-407910e82d05,free_trial,active,2025-06-23,,0.0
ef295728-e577-4889-8040-883be4f38f59,71080350-022f-4929-adbb-b155805cc44f,basic,active,2025-11-16,,7.99
fd90c434-3a77-45f6-bf83-6f5d239f7609,6c8377ea-3a8c-4eaf-ba90-e9c59a4df7c2,basic,cancelled,2024-09-24,2025-01-24,7.99
7591c24b-a04c-443e-a82b-77b935dfdf91,15496cdf-51a2-4e47-8f71-37cd13afc9c2,basic,expired,2024-05-29,2024-07-31,7.99
ef17c047-8f9f-4679-9789-01cc2c270e49,4fb3ae71-71f5-461d-936f-4dd499ac4538,free_trial,expired,2024-10-11,2025-03-18,0.0
a80df402-6b23-4737-8381-001e2be64570,dad3665e-34e7-4b5f-b38d-c6e4cb8fbcb5,standard,active,2025-09-09,,13.99
98a9b163-f37a-4321-991d-daaf44c63de0,26b44e2f-d230-4eb4-8b87-a49de10f1e4a,basic,active,2025-06-05,,7.99
19439811-9bd7-4ff7-a152-1f96297bb76f,289a9cfa-b55c-4231-8901-4ef42b58b1cd,standard,active,2025-05-07,,13.99
33cb9db5-32d1-445d-9a25-2e4c966ec8d0,4545cfae-060f-453f-a0d2-673c6c50c443,standard,expired,2025-06-13,2025-08-05,13.99
164cd837-fe0c-4b19-9010-d55216f8366d,3740005f-4847-401e-bc60-19cbe164df2f,basic,active,2025-03-17,,7.99
cd9ea8a8-53b0-4c5c-a8f2-10c544141254,d31a2721-dda1-44ce-af65-d99d92715cbd,basic,cancelled,2025-05-20,2025-12-31,7.99
564e9700-f05b-4c6e-86f5-6284bad81700,945cbf56-ba76-4704-9fc6-966a7221fbb7,basic,active,2025-05-08,,7.99
10ce432e-3892-4540-8f16-1b930d216b51,bb3aee3c-c4f2-4e95-84d9-257ea821444f,premium,active,2025-06-14,,19.99
3b0ba5f0-3b87-4c59-944e-b0b027a34f7a,7cf6478f-ba9d-4f70-9ab8-e213925fe7e9,standard,active,2025-02-16,,13.99
04bf491a-ee65-4c7c-abc1-490b08ec634f,5c9c7ada-5d86-491b-ad0d-cec60cf456c7,free_trial,active,2025-04-14,,0.0
60b81e5b-38ea-4107-82c4-b8a4384b0fff,5d38ba0c-6684-4215-a574-70bf65c65ebc,standard,active,2025-11-28,,13.99
9adcbd6e-b067-4847-8cdf-de3dfe1df4df,f380185a-fd12-4bcc-a9cb-9b88d128df29,premium,expired,2025-03-30,2025-09-15,19.99
e8930ace-3202-4536-911a-7c24cc77ca56,f46318ad-bf69-4510-b9d6-8eb3a0650109,basic,expired,2023-10-19,2024-06-19,7.99
71f553c0-120a-45da-b0d8-8711a4735a0e,88fd5c0d-ee64-4b11-b0bd-26c208d4a74a,basic,expired,2025-04-04,2025-10-21,7.99
daad40c0-8211-4ffb-933b-643a42c21878,ef50f5a3-af35-4dc3-ac72-89a55bee8995,standard,expired,2025-09-27,2025-12-31,13.99
f69a32a1-7112-476d-9f1c-6132a02c9f2f,7c1f5c9c-ecd1-44ea-ac53-4a98c4075349,basic,active,2025-04-10,,7.99
5f8cfcea-bea6-44dd-8bd2-9073422a3f14,381aa67d-7119-41ab-ad09-7868f0416bb3,standard,active,2025-09-28,,13.99
4d0d8f2a-9a44-490f-a11a-98e9a2e447ab,b8151b66-347b-4603-930b-2ff2fc4dac8b,basic,cancelled,2023-10-07,2023-11-15,7.99
e36bff57-665b-4c7c-9923-c93e7441744d,473cb650-a48d-49b3-af9a-b3cd2d14811f,standard,active,2025-10-04,,13.99
37576638-2f1d-47fe-8c62-b9628ef422f0,850cb8b3-02e7-44d5-a9fa-251e625ed2fb,basic,active,2024-04-30,,7.99
74efbffb-779d-4b67-aac8-b60668f5fca7,7b518edc-b224-4e7c-84e7-74e2ff4e4cbf,basic,active,2023-09-08,,7.99
062ee4fa-8f49-4c60-ad99-d02019e0f410,83d4b1aa-11db-4842-857e-4b07f285d8af,free_trial,expired,2025-09-18,2025-12-31,0.0
212f205e-e40e-470e-a0fc-1b6d0315cd4c,30ac995d-6bee-4a4b-bc4b-3f9949066132,basic,cancelled,2024-09-18,2024-12-05,7.99
768da97c-c29f-43bc-9fdc-8cfa2101146f,fe1aa63e-c8bb-42eb-ae11-3a37cb67cc04,free_trial,expired,2025-12-28,2025-12-31,0.0
16c67149-19fb-40e8-90b4-21ba88376106,ef230d4a-dfce-4924-8ccb-e2acc71ceaaa,basic,cancelled,2025-09-30,2025-11-03,7.99
15c44b57-730a-4f40-8210-5fe16563c76b,4330c27f-4f33-46e9-a9ae-162677cdf329,basic,cancelled,2023-08-28,2024-08-02,7.99
8dfe6891-c6c5-42cb-b94d-3f7defdf6300,b8222b16-4dcb-48c1-828d-bd111a82550e,premium,paused,2025-11-04,2025-12-28,19.99
3e8022f3-3a3b-4cc0-8860-3fd85f441203,a446e0cb-9db4-4c47-bdc8-bd30d9831166,premium,active,2025-09-23,,19.99
e6c215d1-669c-4e9f-a98b-55de5393f523,1a76a2b4-943d-4282-b57f-5ddc231d0b0f,basic,expired,2025-06-30,2025-08-23,7.99
886051ae-f5bd-46ea-862a-dd8f0a15e641,3e26f36b-26a6-465d-8520-0426099bdd7e,premium,cancelled,2023-10-08,2024-03-25,19.99
0cf68109-eb41-4c53-a6ab-486ec7667b1f,6d4a4321-91f5-443c-b695-a3f3a111b1f6,standard,cancelled,2025-12-26,2025-12-31,13.99
6592563c-6e40-444a-b6c4-b7e6589518d5,a2d2ae77-4c5c-477e-9516-426892435396,standard,active,2024-02-28,,13.99
5bbee579-a36e-4272-85e9-e483ef6045dd,05c431c7-a6ce-4b77-b5c7-aaa7f613785b,standard,cancelled,2024-01-26,2024-12-14,13.99
09183b9e-564a-4589-82b3-e35bb0787ca0,c0bd4cdf-a2ba-4a02-95f1-bf1cd0e16b76,premium,active,2025-12-17,,19.99
2e642a0c-9ee1-4b8d-9b2f-ca97848a04fd,87671078-d65b-4113-b22f-25688093dc87,basic,active,2025-05-15,,7.99
753f44f4-248b-4277-adb7-1f012f848987,3e9606d6-cbf6-4c93-b4eb-d498ffe74844,basic,active,2025-07-30,,7.99
8e960e58-17b5-46c4-81ea-69b97a348779,9627a0d6-567e-492b-bca6-12154fadd561,free_trial,active,2025-11-08,,0.0
f5592a92-8839-4028-9724-c96ca9bdec90,6d1dd2a0-ee28-4bd8-9dcb-959fdb401416,standard,cancelled,2025-11-06,2025-12-31,13.99
82360d2c-afc4-4cf1-bf5f-a5cae8984351,082b944f-3312-47d1-9293-c1db14f572b2,basic,paused,2025-10-27,2025-11-16,7.99
539723de-fad8-4e6c-8c2b-3a754cdddd24,7050b5c8-3d3a-4452-81eb-08551c48a2c9,basic,active,2025-09-15,,7.99
6d8739ff-e9e6-4fcd-a65d-82339c046648,ba02f701-0dea-4de8-b272-c8c54ac4e73e,standard,cancelled,2025-06-14,2025-12-31,13.99
f47f1803-0ab4-4fe5-a36c-6eb41c9bf891,01c9831c-fc3a-43ec-b1ed-6779885aa653,basic,paused,2024-06-05,2025-05-08,7.99
871c2412-2797-491a-9421-3cb87098712a,2d3dbc88-2fe1-4657-a1d6-b46b68b7d282,standard,active,2025-05-20,,13.99
1de94523-160f-42a9-892e-ef9b78c1e1da,781eea9e-b434-422c-8876-59b4c095c266,basic,cancelled,2024-01-31,2024-10-10,7.99
65ef8d3f-eb73-4fa2-ad5f-186f3e62f808,b1db5619-aade-49bf-ac43-92ac81458b59,basic,cancelled,2025-10-31,2025-12-31,7.99
a807c522-1771-4a0c-bbea-c34ee948e71d,456a15b0-1579-4b41-bde2-d6641340237f,basic,cancelled,2025-12-22,2025-12-31,7.99
9136cfa9-8513-4251-8c87-a7a6f611d53a,54f2981f-904b-42d6-a49b-c62bd104ea1c,basic,active,2025-07-10,,7.99
109748d2-7aac-4b1f-9a94-13aea4994b61,9546833c-5b28-4a6f-86fa-cceb44e72758,standard,active,2024-03-15,,13.99
d2fb1d4f-faab-4e03-8e2f-380cf3495397,d6f3bffb-4c35-46fc-8f8d-ed88b41d7acf,standard,expired,2024-12-24,2025-07-31,13.99
cc38d26e-b9a3-4923-8c7e-5e53792a1996,c2aec46b-b701-4cf0-9e04-f8b75a9eee60,basic,active,2025-05-04,,7.99
42b969e2-33ca-4ec4-bc78-26262992d421,b624fbff-2490-432e-98d8-5ba3c96e2333,basic,active,2025-06-10,,7.99
165b02c6-4cce-454d-a243-ac8fbeada405,7976fac9-922c-49ef-bdf3-06e75915913e,standard,cancelled,2025-12-31,2025-12-31,13.99
e914717d-a7e4-4095-af4b-86aadd757605,9627a0d6-567e-492b-bca6-12154fadd561,premium,active,2025-11-30,,19.99
5608e791-7d0e-4afb-a0e2-8460e53ea7ca,c53cb483-5832-4505-a5e1-dcd2fffabc72,basic,active,2025-05-26,,7.99
3b07b1c3-935c-4e20-89a1-2ab76b2b782f,b6fc71aa-648d-4e1a-855e-7bcc40847e58,standard,active,2025-12-19,,13.99
58f42a0e-f9b0-4af8-a44b-13512435848e,7f481e1f-6623-4119-b35d-944d49d5b818,free_trial,active,2025-12-31,,0.0
439c7a4c-801d-4f4c-bdf0-97b244124d3a,5679262f-0485-4670-a161-4b4a3dc28516,basic,cancelled,2025-01-26,2025-04-20,7.99
6349a6e2-7a60-4e4a-b92a-5b29547999e5,204ba488-adb5-4f73-a2e1-c327c5051eac,standard,cancelled,2025-01-03,2025-08-14,13.99
8ed16d78-3d9d-4290-9e05-6362477afa08,1814cce5-f5fc-42bc-b740-7ee0b24054e0,free_trial,active,2025-11-20,,0.0
ddf10094-7934-40fc-aa67-e275e540399e,5b8cf97e-ecf8-4dd9-9ba7-5bc55f3359c1,basic,active,2023-07-17,,7.99
c93ed81f-1935-4235-925b-1233bd20b923,f383f344-1d44-4edf-90a4-f640ce9689a9,premium,cancelled,2025-07-23,2025-11-12,19.99
cb0af787-ddf4-4b94-8463-d2766653d563,c167aac3-5937-46c3-9467-df0fe06157bc,premium,expired,2025-09-27,2025-12-31,19.99
cb425edd-a830-4295-b78b-a16d96f25b1e,6116a26a-8402-4a20-a5e7-5436c069c08e,basic,active,2025-10-09,,7.99
43b33704-5e60-4e3e-b276-5a400297de82,7b518edc-b224-4e7c-84e7-74e2ff4e4cbf,free_trial,cancelled,2023-09-22,2024-05-28,0.0
949cb5ec-52d5-4eef-bc50-82b13ca4c434,dc2afec0-958d-408b-bc5d-86add6dbcf61,standard,expired,2025-11-03,2025-12-31,13.99
f0e36c4b-c479-4f8f-9e42-10b7a25df204,4545cfae-060f-453f-a0d2-673c6c50c443,standard,expired,2025-12-27,2025-12-31,13.99
4aa8eaf5-ef42-4a13-aa72-414a1b0c17a0,dc2afec0-958d-408b-bc5d-86add6dbcf61,basic,expired,2024-10-15,2025-10-13,7.99
e2577c7f-ff78-4f71-907c-1b8f3cda5df5,d9cee3b9-4b09-4e07-b42e-43ebeb6be34a,basic,expired,2025-12-04,2025-12-31,7.99
a5cba8c2-151a-4f18-a6be-b2d29a475ca7,01b5694b-90d1-4fd5-bf53-e5f889cb870d,basic,active,2024-10-14,,7.99
202e7766-c83d-46e9-ad8b-e8616bbe4f89,0498549b-c199-4f37-aa0f-a29144575851,standard,active,2025-12-29,,13.99
a1963c79-02a2-4a8d-b64c-f5a1eefc5443,503eb11d-98b2-4e92-a800-c80b9acda4f8,standard,expired,2024-05-10,2024-06-13,13.99
eaf41b3e-94c9-4eb0-a88c-07756c2b483b,ea9dd0a1-ac58-436e-b2bf-b8816c1415d6,basic,cancelled,2025-09-29,2025-12-31,7.99
05c5dd47-353c-4119-82c3-6ce82ed2a2e1,60e3cfd6-ec3d-46f6-9d5e-35415691a190,free_trial,expired,2025-06-05,2025-12-31,0.0
e4d1fe4a-d447-4a0b-b8d5-d831556e53ac,28dc9770-6460-4266-b9bf-7e73c809c5f0,standard,active,2024-10-05,,13.99
4f3762b8-7bad-40d8-84a9-9c15072726ab,7e6b7f53-7a50-4719-9a1b-66bbd10c63bc,free_trial,active,2024-10-18,,0.0
066683e2-5040-4392-88c1-95c93d715617,d92cf1be-3620-469c-9361-7a30c9e116de,basic,expired,2025-04-27,2025-12-31,7.99
ea377a25-4d73-441e-b66e-0b4835768e61,28dc9770-6460-4266-b9bf-7e73c809c5f0,basic,active,2025-01-06,,7.99
d77a744d-bdac-46a5-b3f3-68b713517227,ab9d4b03-1219-468c-a48e-1418ae95599e,basic,cancelled,2025-04-02,2025-12-31,7.99
f542ce51-b8f3-4bdb-99e6-cfedeef1e6f1,fff0922d-d217-408c-beac-4541985fde4a,standard,active,2025-11-19,,13.99
ce119257-ca61-42d2-b16e-76fd93830554,ffa34f40-ba2c-4e4a-8ede-2d4becc12d44,premium,expired,2025-10-11,2025-12-31,19.99
10787dd6-f1fb-4b75-a4a8-ebddb0371bc1,c112359e-e68f-4158-a651-2c2d1d844b71,standard,active,2025-01-30,,13.99
9d347363-d6d4-4f30-9a42-f1b215b80559,158a1b2d-c90d-42ee-b001-331618fd6ee8,basic,expired,2025-09-16,2025-12-04,7.99
1c959453-f7ed-41ef-9b8d-0f7c2e2e3300,345059ae-e8d4-4b43-aa20-59ef191710e5,standard,active,2025-12-17,,13.99
0ef4a643-8f5c-4b91-8b7e-db7ded6be4fe,b600659b-2280-4ae2-a074-ba355b679e3e,free_trial,active,2025-10-30,,0.0
c9d0b7d2-a0dd-4058-b3f9-73757573cbd2,c1a2165a-0c5e-4aec-b2c1-5f63a1bafc4b,free_trial,expired,2025-10-01,2025-12-31,0.0
b136194a-446d-460c-b76b-7af986ebaf15,f662f4f7-4ce4-4d9c-b00e-68b7ce95112d,basic,cancelled,2024-01-13,2024-11-22,7.99
c78d0d72-2735-49e9-a559-471d54dc8936,6d9a8305-3e90-4dde-8f0c-4f49ad946589,standard,active,2024-12-20,,13.99
8f10ea7e-d0ca-4f8a-88d4-0ac85c7c5f2c,576bcee7-eab2-429a-8029-8574ad66fe02,basic,cancelled,2024-06-12,2025-02-28,7.99
2c485d27-cdea-4427-9167-ea930ca1af0e,b7305cb4-a19e-44a8-8070-e4dc85ac7d73,basic,active,2025-10-19,,7.99
abd82288-8a0c-42e0-aefe-524048be6684,04b38962-e04e-4c61-b575-c5c7f620f15d,basic,cancelled,2025-09-15,2025-11-29,7.99
f0d2252e-22bb-4a6d-b284-c4dd78cbebdc,b4fd19e0-1092-4107-a863-dd130f8bd666,basic,cancelled,2025-12-22,2025-12-31,7.99
7bd879fe-e9d1-476f-8832-6619a3bf9e13,7f481e1f-6623-4119-b35d-944d49d5b818,free_trial,expired,2025-12-16,2025-12-31,0.0
cd7354d4-b33c-44b0-9596-13a8ed2db2b7,2122bf76-8598-4b6c-86cb-e439a8cc3795,free_trial,paused,2025-11-24,2025-12-31,0.0
d5d98136-6c6d-41b8-b3e9-fb15934f44a8,de83e798-40b4-417c-940b-980c46286d92,basic,expired,2025-12-28,2025-12-31,7.99
6e3c515f-61d1-40b9-9d71-a4f45fc14e3d,b4b7e9e6-d44d-483a-b3fa-f7e2e805f6cb,free_trial,cancelled,2025-10-10,2025-12-31,0.0
92525562-fef5-4ee3-aac0-84ffbb75c317,dc2afec0-958d-408b-bc5d-86add6dbcf61,basic,expired,2025-02-09,2025-06-19,7.99
61544a4b-5f1d-41a4-aede-ce7a2d5bf0c7,a984c312-e4e7-43e7-9d09-bfaf3e21e26b,standard,paused,2024-04-07,2024-09-04,13.99
82f53ea3-ef98-474d-9ad9-f50d75a6b83f,802b5f73-12af-4592-a69e-dd0300e8c6fe,basic,expired,2025-11-30,2025-12-31,7.99
0814d99a-dd6d-4a3e-b98e-d49cfd72c9fb,4eeb596f-94f3-45d6-8622-390f00be7cbd,premium,active,2025-11-01,,19.99
aa47e539-90b3-4440-b425-404fd088ae43,b600659b-2280-4ae2-a074-ba355b679e3e,basic,cancelled,2025-12-16,2025-12-31,7.99
6fdc3874-b56f-4660-b2fe-3feb6351386d,06cc291d-21e7-4c2a-a443-d260abba64ba,standard,active,2025-08-06,,13.99
722b7d64-5188-474f-9072-35caeb5c2da9,fa0c0f8b-dd60-43cb-ad4b-0503c420f6fe,free_trial,active,2025-09-12,,0.0
937f5b17-4f3f-484e-a940-a30212151f27,25008d2f-e053-4a4c-8cc7-d57094294fe3,standard,active,2025-11-03,,13.99
d4617d0d-e473-4406-9bf0-137928b500a5,41156219-0bcf-4b39-a3c3-847c79f677c5,standard,expired,2024-03-17,2024-07-08,13.99
ed6a7996-a4b5-463c-9e1a-fd0ff1eb456a,d35c202f-2f10-4715-92c2-997be7bdb429,standard,paused,2025-09-13,2025-12-31,13.99
a74e545c-2d32-480b-b46a-e77f0c0b4954,2253cb63-6664-4124-befc-d49c9953e9e1,basic,cancelled,2024-05-23,2024-11-21,7.99
1b5ccc72-df13-4f17-9ded-8ab7b32ee1b9,76561845-83b1-4805-a9ef-b2cf9f8a8f26,basic,active,2025-02-18,,7.99
85399727-008b-471b-9456-02e341a03d87,4f4033e9-bf98-4f89-847f-72865298883c,standard,cancelled,2025-02-28,2025-11-26,13.99
b1c8a651-fec3-4425-a4be-53c57cf60e60,04b38962-e04e-4c61-b575-c5c7f620f15d,standard,cancelled,2025-09-09,2025-12-31,13.99
03ae4b54-0b1e-4900-b52e-1f8b95981c8e,547dcf93-736b-4e51-bb4d-7db0b307bc1c,premium,active,2025-07-23,,19.99
c460e06c-ef5d-429d-a0e2-d661e1e78163,eb7e115d-919e-4668-9e8b-acb19aa65046,standard,paused,2025-01-19,2025-09-16,13.99
75e8ba7e-ddfd-42cb-bfca-073cc0ceff91,7050b5c8-3d3a-4452-81eb-08551c48a2c9,standard,active,2025-12-21,,13.99
73afb763-a277-4e36-a8b9-dbb42fa7d21d,cc021eb0-f387-466a-a5b7-daaacd4f7658,standard,cancelled,2025-02-14,2025-08-10,13.99
2c59c23a-6171-4c1a-b74c-c14789dce57b,fbf124cc-d8da-4ffe-ad83-42b8508ec3fa,standard,paused,2024-10-30,2025-02-28,13.99
0cafbd93-743d-4879-a750-0893f4078d39,0b27e71f-cb05-4296-9278-b286547117b1,standard,active,2025-01-04,,13.99
a2d06aca-1def-4648-aa3a-7597770b1797,4623f83f-5a7b-49a2-8f18-b611a863d68c,standard,cancelled,2025-08-19,2025-11-21,13.99
5300fbf6-fbd9-4d78-ae99-139fa2b9504a,ad38a730-c3ea-4c1c-8cf9-0c123131afba,premium,cancelled,2024-11-22,2025-07-07,19.99
d2c29bf9-b6cd-442f-9007-2467b2505df1,11d53f40-fe8e-464b-a577-f52261e0bbbc,standard,cancelled,2023-12-06,2024-05-23,13.99
7ec9ebec-c410-4f15-b610-57fdec99f8e4,9e6caccf-5d97-4230-af68-b5deefe2d7eb,free_trial,expired,2024-08-01,2025-01-23,0.0
bcee56e1-bf74-4d5d-a421-db3c824a81a4,5c876d33-0130-41b3-913e-ff59ce25aee3,basic,expired,2025-01-06,2025-01-22,7.99
3d4c4c41-b608-4cbe-bbbb-6e3421b2c599,3b0880ed-206f-4311-9afb-783fa859ed43,premium,active,2024-11-13,,19.99
c53c5d63-c8b4-4eff-8a9d-2eee7ea4ed01,2c17f213-ee25-4f5c-989b-1e3157156991,free_trial,active,2025-12-23,,0.0
88ad9e34-2bab-48c4-8ecd-14f079f0f226,acf32217-43e6-4bd1-a839-66a1a1915b7e,basic,expired,2025-03-31,2025-04-26,7.99
35192e9d-8a88-4df7-9b18-86cdbdb972ac,468cce70-9f93-4e60-baf3-fda45bfe4acb,basic,cancelled,2024-04-10,2024-08-04,7.99
541cb970-0b99-44fa-a179-94ec08c1d2f3,9ffeb82f-8361-4ee3-b95e-72daa49fe81f,basic,expired,2025-04-07,2025-06-14,7.99
7f99910d-369a-4ac8-9f0a-c3dcd3be1200,8d19d6a5-3c2b-4b12-b3be-8e75e4dba26b,basic,paused,2025-06-23,2025-12-31,7.99
438bfb81-1734-4cab-ab37-f2954b66a9d5,8b1d6351-26cf-4695-a2c3-f7665f8c0eb8,premium,cancelled,2024-09-02,2025-05-23,19.99
23605212-41ef-4097-8f17-c9df82fc8611,434f9bf6-ae78-41ad-904a-4b611c0f556e,basic,active,2025-01-01,,7.99
4ac44eca-3909-4cec-9407-e1fb985e0623,8f1724e4-2637-4c85-ae85-b7eeb3f29284,free_trial,cancelled,2025-02-26,2025-10-22,0.0
2cf05d7d-c1ef-4a81-a310-c457997931fe,edfe6a37-940e-4bc7-940d-5299efa213f3,basic,expired,2025-10-02,2025-11-22,7.99
8071380a-de71-4064-a686-cea474917295,ad38a730-c3ea-4c1c-8cf9-0c123131afba,premium,expired,2025-08-14,2025-11-13,19.99
161c7925-e48d-4182-937b-fafc31dc2207,d35c202f-2f10-4715-92c2-997be7bdb429,basic,active,2024-07-15,,7.99
521009a5-c60c-480b-aa7f-d8f0253b6138,dc2afec0-958d-408b-bc5d-86add6dbcf61,basic,cancelled,2025-04-29,2025-10-09,7.99
fef97a6d-944f-42ab-a6d2-35d75107c2eb,a984c312-e4e7-43e7-9d09-bfaf3e21e26b,free_trial,expired,2025-12-07,2025-12-31,0.0
b4402121-5aff-4fbb-beab-e0801f853ff1,bb3aee3c-c4f2-4e95-84d9-257ea821444f,premium,active,2025-10-30,,19.99
6fde0202-ccdf-4f24-b761-9ad281f6719a,34262d76-5854-4ae2-9cf5-6fc866f6c6bc,basic,active,2025-04-12,,7.99
7179c0a2-adfd-405b-8b2c-37f6c83e6afd,ef230d4a-dfce-4924-8ccb-e2acc71ceaaa,standard,expired,2025-10-03,2025-10-28,13.99
a2b2206f-8a0e-480c-83c6-1ee5b53a1828,4f242c16-5253-4e4a-84d9-00eeeca41751,free_trial,active,2025-03-21,,0.0
4bbc4d62-36ff-4ccf-939b-748ab9f78067,2d3dbc88-2fe1-4657-a1d6-b46b68b7d282,standard,paused,2025-11-24,2025-12-31,13.99
047c0c43-f4ef-4df5-9da3-20740173f140,a2d2ae77-4c5c-477e-9516-426892435396,free_trial,paused,2024-10-11,2025-04-10,0.0
1340dec9-1df9-48a3-89bb-ddfb2e12dba5,46206d96-1573-41b6-9930-ccdccf8da792,standard,active,2025-05-30,,13.99
30615948-809d-43ac-a622-b5e113ce0107,de83e798-40b4-417c-940b-980c46286d92,standard,paused,2025-11-06,2025-12-31,13.99
1f75749e-e002-46c0-9a8d-c212086011cf,b6fc71aa-648d-4e1a-855e-7bcc40847e58,basic,cancelled,2025-12-25,2025-12-31,7.99
21f149af-d1d1-4ccf-b582-342566aec876,204ba488-adb5-4f73-a2e1-c327c5051eac,standard,expired,2025-02-27,2025-10-19,13.99
46140499-42da-4ff7-b8c9-735b9fedd8df,ff7c184a-d24c-4894-b995-a6c92532c6e3,basic,cancelled,2025-12-23,2025-12-31,7.99
76bc61d1-5205-4245-bfb7-6d2415a49707,0135537e-dfc1-4891-bfef-c760a3593f54,standard,cancelled,2025-08-03,2025-12-31,13.99
266229cb-22b8-48d4-b4d2-b45761f5dba5,473cb650-a48d-49b3-af9a-b3cd2d14811f,free_trial,cancelled,2025-08-26,2025-12-31,0.0
b332bc93-e494-4510-8508-363764533583,404c8fcd-969e-436b-8604-1a93f31eedf3,free_trial,active,2025-03-17,,0.0
1373071e-a1c0-40c9-9a54-a418964454bb,a30a304a-9523-46af-9420-c2905a8903b4,basic,cancelled,2025-04-12,2025-12-31,7.99
56fb8535-4376-4d52-b5e5-2a4bb5e10b14,ed2774c1-a7f3-4b2f-a1f8-b59a9d020d0a,standard,expired,2025-11-08,2025-12-31,13.99
60508295-edc2-4238-baa3-3de5c8bc1edf,5691acb0-82c0-4703-9a7a-563b5d565c53,basic,active,2024-05-14,,7.99
7204b680-b0c6-4217-a2d7-c60ae4e81b02,8f1724e4-2637-4c85-ae85-b7eeb3f29284,free_trial,expired,2025-11-18,2025-12-31,0.0
efb8aa08-cf0a-40f4-b9c1-176fee0d1df4,dd40fdbc-d97e-467b-98c3-4f2c68fb55c2,premium,paused,2024-09-08,2025-08-24,19.99
afb72670-3f8d-4d86-af73-399463f1c6bc,4a087a5b-21ca-4587-81cd-a7c85ecc694b,basic,paused,2024-01-12,2024-05-24,7.99
cfcbaa29-3115-4d0b-a8a8-f7f71b747d75,4c5b4e76-452f-4433-aaaa-c758e6f2676c,premium,active,2024-12-08,,19.99
86b6640e-7996-43c7-a3d1-c450d39988ac,697acf71-c1b6-47be-9719-1b6d1c67c23b,premium,active,2025-08-21,,19.99
3831cd84-c2dd-460c-b909-47cb5ae7109d,4f4033e9-bf98-4f89-847f-72865298883c,standard,active,2025-09-20,,13.99
c2a0def5-e556-449c-aa41-0e3f322aa580,e1b96880-274d-4fc7-86e1-fe65b17c89cb,basic,expired,2024-04-12,2025-02-22,7.99
afc6c9e5-f533-4949-a229-90b9ca1f8197,ca2ee422-d939-41f7-9d99-758112cc3e4c,free_trial,paused,2025-11-17,2025-12-31,0.0
2cf5e639-57a7-40b9-9e7e-aac227d67029,02ce3c09-369a-4261-b39a-1f2e8ffe6c86,basic,paused,2025-07-29,2025-12-31,7.99
34b7e61e-08dc-40bb-b72d-eb66e13d8b6e,0c81f0e7-1661-4d34-8373-5364e1e0c669,standard,active,2025-02-26,,13.99
0253792a-d16b-41f1-bf8e-40755a1c9661,b6d2f8a9-db7c-4cbf-afb2-2ea192339736,standard,active,2024-05-23,,13.99
6eac004e-d8e4-429d-94be-1201328a077c,ef50f5a3-af35-4dc3-ac72-89a55bee8995,premium,active,2024-08-05,,19.99
94edde22-0c12-42df-9bda-ccfdfe914dbb,1288bc43-60cf-4b71-92ee-a789a73a0d16,basic,active,2024-06-21,,7.99
a6640b53-559a-4b15-b04c-5c7474662cb1,04b38962-e04e-4c61-b575-c5c7f620f15d,standard,active,2025-10-21,,13.99
ceefe2ea-44ab-46b7-b51e-a5461308bfe1,37046ad6-7913-409e-9dea-e104d44bf37d,free_trial,expired,2025-12-30,2025-12-31,0.0
65e1abaf-c275-45fb-95a3-c7cb6ee51204,28593633-3b78-4251-a39a-83d151aba8d7,premium,expired,2025-08-31,2025-10-07,19.99
b25770c1-9b90-4532-9cdc-be02ad0def9b,50823813-198d-4b4b-8303-b132b14bb8bc,standard,active,2024-08-08,,13.99
9f15356f-e3c4-43e7-9aac-523593b66025,62a00238-e967-435d-b6b9-d0a76ff68ab7,basic,active,2025-10-13,,7.99
f50c08c8-ee89-4cca-8b82-31c9f7e2db00,aa5e2d3f-b6a2-4c57-ad97-ce79820191e3,basic,active,2025-12-25,,7.99
b54f4a3a-980a-4738-932e-023596882792,e36af033-3fe9-4167-9c08-6a3b7847d760,standard,active,2024-11-27,,13.99
fb6e5800-1cd2-43cd-bb15-e21255554a7e,62a00238-e967-435d-b6b9-d0a76ff68ab7,premium,expired,2024-03-02,2024-05-11,19.99
7c83784a-20be-45ce-b1df-4f3d97b73560,807ef77f-09c5-4480-803c-2277a12c719b,basic,active,2025-01-20,,7.99
a8a0937b-2194-412c-9822-07eefe90338f,5b8cf97e-ecf8-4dd9-9ba7-5bc55f3359c1,basic,cancelled,2025-08-22,2025-09-19,7.99
2c6044bf-86c8-485a-8fb2-89f11397cf80,611fad4b-fb65-4199-8515-ce4dddba6ef9,free_trial,active,2024-11-27,,0.0
e25cda49-d708-4c99-aa45-984a507aacd0,b4b7e9e6-d44d-483a-b3fa-f7e2e805f6cb,free_trial,cancelled,2025-11-23,2025-12-31,0.0
08af0362-2e7d-4542-b15b-f195fbc80dfa,659a7c1f-5c1b-4412-9042-e635cc78d445,standard,active,2024-09-01,,13.99
355f283c-45e7-4e1c-8e3e-2d6fe377ae8d,b7305cb4-a19e-44a8-8070-e4dc85ac7d73,basic,active,2025-08-16,,7.99
